"","word","n"
"4682","reactjs",5
"4683","realiz",5
"4684","realnews",5
"4685","reavivado",5
"4686","rebuff",5
"4687","reckon",5
"4688","recovery",5
"4689","redcarpet",5
"4690","redes",5
"4691","refugee",5
"4692","refund",5
"4693","refuses",5
"4694","regret",5
"4695","reiders",5
"4696","reiterating",5
"4697","relational",5
"4698","relations",5
"4699","relax",5
"4700","releasing",5
"4701","remains",5
"4702","remote",5
"4703","renamehonoluluairport",5
"4704","replacing",5
"4705","reply",5
"4706","replying",5
"4707","reprimand",5
"4708","reproac",5
"4709","resilience",5
"4710","resistanc",5
"4711","respeto",5
"4712","respondi",5
"4713","rethinking",5
"4714","rethinks",5
"4715","retirement",5
"4716","returning",5
"4717","rick",5
"4718","riguardato",5
"4719","riot",5
"4720","riseresistunite",5
"4721","rob",5
"4722","rock",5
"4723","rogol",5
"4724","rr",5
"4725","rue",5
"4726","rug",5
"4727","runs",5
"4728","sadly",5
"4729","sahrc",5
"4730","samling",5
"4731","santalahti",5
"4732","saviez",5
"4733","scared",5
"4734","scary",5
"4735","schlecht",5
"4736","scope",5
"4737","scratches",5
"4738","screaming",5
"4739","secrets",5
"4740","seeking",5
"4741","seg",5
"4742","selectieve",5
"4743","selfie",5
"4744","seminar",5
"4745","senior",5
"4746","separate",5
"4747","serving",5
"4748","sesta",5
"4749","sexabusescandalnew",5
"4750","sexscandal",5
"4751","sexu",5
"4752","sexuelle",5
"4753","shades",5
"4754","shafer",5
"4755","sharon",5
"4756","sheffield",5
"4757","shoulders",5
"4758","shrmleg",5
"4759","shunned",5
"4760","sic",5
"4761","sickening",5
"4762","sickmen",5
"4763","sieh",5
"4764","signed",5
"4765","sigue",5
"4766","silencebreakers",5
"4767","silenciamiento",5
"4768","silicon",5
"4769","sky",5
"4770","slide",5
"4771","slipped",5
"4772","sluts",5
"4773","smash",5
"4774","smokescreen",5
"4775","snapchat",5
"4776","sneak",5
"4777","snl",5
"4778","soccer",5
"4779","socialize",5
"4780","solely",5
"4781","solidarias",5
"4782","someday",5
"4783","sors",5
"4784","southkorea",5
"4785","sowhat",5
"4786","speakup",5
"4787","spends",5
"4788","sponsors",5
"4789","spotev",5
"4790","spouses",5
"4791","spout",5
"4792","staffers",5
"4793","stages",5
"4794","standards",5
"4795","stanford",5
"4796","starkes",5
"4797","staten",5
"4798","stating",5
"4799","stigma",5
"4800","stigung",5
"4801","stolen",5
"4802","stonewalling",5
"4803","stronger",5
"4804","study",5
"4805","sulle",5
"4806","survey",5
"4807","sustained",5
"4808","svepol",5
"4809","svtagenda",5
"4810","svtnyheter",5
"4811","svtopinion",5
"4812","syst",5
"4813","t'es",5
"4814","tackles",5
"4815","tact",5
"4816","tahu",5
"4817","talkin",5
"4818","tamb",5
"4819","tarja",5
"4820","taylor",5
"4821","teachers",5
"4822","tear",5
"4823","telephone",5
"4824","tempat",5
"4825","terribly",5
"4826","terroris",5
"4827","terrorized",5
"4828","testing",5
"4829","texto",5
"4830","thestory",5
"4831","thisisv20",5
"4832","thousands",5
"4833","threatening",5
"4834","thx",5
"4835","tienes",5
"4836","tim",5
"4837","timesuphawaii",5
"4838","timesupinouye",5
"4839","timesuptrump",5
"4840","tits",5
"4841","train.ticket",5
"4842","traitors",5
"4843","trends",5
"4844","trolling",5
"4845","tryghed",5
"4846","tter",5
"4847","tune",5
"4848","tws",5
"4849","tx",5
"4850","uhr",5
"4851","uma",5
"4852","unamglobal",5
"4853","unchickening",5
"4854","underway",5
"4855","unions",5
"4856","untiltheviolencestops",5
"4857","urges",5
"4858","usagymnastics",5
"4859","useless",5
"4860","users",5
"4861","usw",5
"4862","vashti",5
"4863","vaw",5
"4864","veel",5
"4865","verandert",5
"4866","verbal",5
"4867","verdad",5
"4868","vergeet",5
"4869","vet",5
"4870","vetsforgunreform",5
"4871","viaja",5
"4872","victoria",5
"4873","vile",5
"4874","violated",5
"4875","violation",5
"4876","violent",5
"4877","vis",5
"4878","viven",5
"4879","voc",5
"4880","voluntary",5
"4881","volver",5
"4882","vooral",5
"4883","voteout",5
"4884","vrai",5
"4885","waiti",5
"4886","walk",5
"4887","warrior",5
"4888","wasting",5
"4889","web",5
"4890","weer",5
"4891","weinerimpeached",5
"4892","weltraumaffen",5
"4893","werden",5
"4894","werkvloer",5
"4895","wesaidenough",5
"4896","whitfield's",5
"4897","wide",5
"4898","willingly",5
"4899","wilmy",5
"4900","winnipeg",5
"4901","wives",5
"4902","wm",5
"4903","woc",5
"4904","womenintech",5
"4905","womens",5
"4906","womensevolution",5
"4907","womenshistory",5
"4908","wound",5
"4909","wunderbares",5
"4910","y'a",5
"4911","youngoffenders",5
"4912","youtoo",5
"4913","01",4
"4914","156",4
"4915","1991",4
"4916","2011",4
"4917","2381",4
"4918","250,000",4
"4919","25amendment",4
"4920","2dangerous2keep",4
"4921","2nd",4
"4922","2pm",4
"4923","36",4
"4924","3rd",4
"4925","45or",4
"4926","5yo",4
"4927","5yr",4
"4928","66",4
"4929","7.5",4
"4930","70s",4
"4931","75",4
"4932","9.30pm",4
"4933","99.999999",4
"4934","a4",4
"4935","abu",4
"4936","abus",4
"4937","abusing",4
"4938","abzulassen",4
"4939","accent",4
"4940","achieve",4
"4941","achievement",4
"4942","acknowledging",4
"4943","activi",4
"4944","additional",4
"4945","adults",4
"4946","aend",4
"4947","aff",4
"4948","afp",4
"4949","agencies",4
"4950","agentshame",4
"4951","agit",4
"4952","agreed",4
"4953","ain",4
"4954","ais",4
"4955","alert",4
"4956","alex",4
"4957","alexandra",4
"4958","alianza",4
"4959","alisyn",4
"4960","allegedly",4
"4961","alliance",4
"4962","ally",4
"4963","alor",4
"4964","amazed",4
"4965","amazon",4
"4966","amer",4
"4967","amp",4
"4968","amy",4
"4969","anarchist",4
"4970","andr",4
"4971","ang",4
"4972","annoyed",4
"4973","antes",4
"4974","ao",4
"4975","apologies",4
"4976","apologizi",4
"4977","applauded",4
"4978","arbitration",4
"4979","architects",4
"4980","are.i",4
"4981","arizona",4
"4982","arroyo",4
"4983","artist",4
"4984","ashameducbalum",4
"4985","asm",4
"4986","assaul",4
"4987","assaulting",4
"4988","asunto",4
"4989","athletics",4
"4990","attendre",4
"4991","audacity",4
"4992","ausnahmslos",4
"4993","awad",4
"4994","awe",4
"4995","bandwagon",4
"4996","battling",4
"4997","beca",4
"4998","belief",4
"4999","believed",4
"5000","believewomen",4
"5001","ben",4
"5002","bernie2020",4
"5003","bestsellers",4
"5004","beveridge",4
"5005","beyonce",4
"5006","biased",4
"5007","biblical",4
"5008","bit",4
"5009","bites",4
"5010","bjp",4
"5011","blackhistorymonth",4
"5012","blackoutthis",4
"5013","blatant",4
"5014","blessed",4
"5015","blogger",4
"5016","bloggerstribe",4
"5017","bluetsunami",4
"5018","bombshells",4
"5019","boom",4
"5020","bospoli",4
"5021","boycotting",4
"5022","boycotts",4
"5023","bra",4
"5024","braceyourself",4
"5025","brexit",4
"5026","briefingslearn",4
"5027","bright",4
"5028","broad",4
"5029","broadcast",4
"5030","brotalib",4
"5031","brutal",4
"5032","btw",4
"5033","buck",4
"5034","burns",4
"5035","butt",4
"5036","c.k",4
"5037","cable",4
"5038","cait",4
"5039","cal",4
"5040","calme",4
"5041","camaraderie",4
"5042","camerama",4
"5043","cameraman",4
"5044","camerota",4
"5045","campesinas",4
"5046","campuses",4
"5047","canadians",4
"5048","candid",4
"5049","capitalizing",4
"5050","card",4
"5051","casey",4
"5052","casual",4
"5053","celebrity's",4
"5054","centered",4
"5055","ceos",4
"5056","ces",4
"5057","cesar",4
"5058","chairman",4
"5059","chalamet",4
"5060","challenging",4
"5061","chaos",4
"5062","charmer",4
"5063","chau",4
"5064","cheating",4
"5065","chloe",4
"5066","chopping",4
"5067","christ",4
"5068","chronicle",4
"5069","churches",4
"5070","ci",4
"5071","classic",4
"5072","cle",4
"5073","clearance",4
"5074","climatechange",4
"5075","climates",4
"5076","clinic",4
"5077","clip",4
"5078","clothing",4
"5079","clumsy",4
"5080","cmbyn",4
"5081","cmcsa",4
"5082","coffee",4
"5083","cold",4
"5084","colony",4
"5085","columnadehoy",4
"5086","combatting",4
"5087","comcast",4
"5088","come:the",4
"5089","comedian",4
"5090","comedians",4
"5091","commentary",4
"5092","comparable",4
"5093","compassion",4
"5094","complain",4
"5095","complicated",4
"5096","concluded",4
"5097","condition",4
"5098","confesses",4
"5099","confessions",4
"5100","conflicted",4
"5101","congrats",4
"5102","conscience",4
"5103","conspiracy",4
"5104","continued",4
"5105","continues2",4
"5106","contrario",4
"5107","contributors",4
"5108","coopte",4
"5109","copperfield",4
"5110","corner",4
"5111","coulter",4
"5112","counsellor",4
"5113","courtrooms",4
"5114","couture",4
"5115","cr",4
"5116","crickets",4
"5117","crimes",4
"5118","critican",4
"5119","critics",4
"5120","crookedhillary",4
"5121","crossed",4
"5122","crucify",4
"5123","crypto",4
"5124","csc",4
"5125","csocsi",4
"5126","cuck",4
"5127","cuomo",4
"5128","curems",4
"5129","cute",4
"5130","cuz",4
"5131","cybersecurity",4
"5132","cycle",4
"5133","d'un",4
"5134","d'une",4
"5135","dacadreamers",4
"5136","dagligen",4
"5137","dagogique",4
"5138","dame",4
"5139","dampf",4
"5140","dance",4
"5141","daring",4
"5142","darkoa",4
"5143","darte",4
"5144","daywithoutawoman",4
"5145","deber",4
"5146","decibel",4
"5147","defunde",4
"5148","delighted",4
"5149","demandrespect",4
"5150","demostrar",4
"5151","department",4
"5152","dependent",4
"5153","describes",4
"5154","design",4
"5155","desir",4
"5156","detect",4
"5157","dici",4
"5158","dignity",4
"5159","dio",4
"5160","direction",4
"5161","dis",4
"5162","disagreeing",4
"5163","discrepancy",4
"5164","dismissed",4
"5165","distraction",4
"5166","division",4
"5167","divisive",4
"5168","doch",4
"5169","dod",4
"5170","doesnt",4
"5171","doll",4
"5172","dominated",4
"5173","dominicanrepublic",4
"5174","donaldtrump",4
"5175","dones",4
"5176","donna",4
"5177","doubts",4
"5178","downsizing",4
"5179","doyouremember",4
"5180","drafting",4
"5181","dreadful",4
"5182","drilled",4
"5183","dro",4
"5184","drugged",4
"5185","duk",4
"5186","duties",4
"5187","earnit",4
"5188","einfach",4
"5189","electronic",4
"5190","eliminate",4
"5191","elite",4
"5192","elites",4
"5193","elles",4
"5194","eltahawy",4
"5195","embraces",4
"5196","emma",4
"5197","employment",4
"5198","empty",4
"5199","endemic",4
"5200","endorsing",4
"5201","endvaw",4
"5202","enemy",4
"5203","energized",4
"5204","enforcement",4
"5205","engaged",4
"5206","enne",4
"5207","enthemmter",4
"5208","epidemics",4
"5209","erfahren",4
"5210","erlaubt",4
"5211","ershaghi",4
"5212","ersten",4
"5213","espa",4
"5214","evening",4
"5215","eviscerate",4
"5216","evolved",4
"5217","examines",4
"5218","excellente",4
"5219","exempt",4
"5220","exists",4
"5221","expected",4
"5222","explicara",4
"5223","extended",4
"5224","faced",4
"5225","fache",4
"5226","failing",4
"5227","fallontonight",4
"5228","fallu",4
"5229","falto",4
"5230","fama",4
"5231","fascist",4
"5232","fb",4
"5233","fbloggers",4
"5234","fe",4
"5235","featured",4
"5236","february",4
"5237","felix",4
"5238","fem",4
"5239","femaleempowerment",4
"5240","femicides",4
"5241","feminista",4
"5242","feministliesmatter",4
"5243","fennelly",4
"5244","fest",4
"5245","fiftyshadesfreed",4
"5246","filipina",4
"5247","fills",4
"5248","filme",4
"5249","filth",4
"5250","fined",4
"5251","fish",4
"5252","flotus",4
"5253","focused",4
"5254","foreignaffairs",4
"5255","forgot",4
"5256","forgotten",4
"5257","francesas",4
"5258","franz",4
"5259","fro",4
"5260","ft",4
"5261","fu",4
"5262","fucked",4
"5263","gaga",4
"5264","gaslighting",4
"5265","gations",4
"5266","gays",4
"5267","gbv",4
"5268","gefunden",4
"5269","gelaufene",4
"5270","gemeinsa",4
"5271","gendered",4
"5272","generations",4
"5273","gerade",4
"5274","gerson",4
"5275","gesehen",4
"5276","ghazi",4
"5277","giants",4
"5278","gjorde",4
"5279","goal",4
"5280","golf",4
"5281","gotta",4
"5282","gowns",4
"5283","gq",4
"5284","gr",4
"5285","grabbed",4
"5286","grace",4
"5287","graduate",4
"5288","grappled",4
"5289","grappling",4
"5290","grazie",4
"5291","greatawakening",4
"5292","groveling",4
"5293","guarantee",4
"5294","gusta",4
"5295","gymnastics",4
"5296","habt",4
"5297","haha",4
"5298","hames",4
"5299","handler",4
"5300","harassme",4
"5301","harm",4
"5302","harrassing",4
"5303","hats",4
"5304","heal",4
"5305","healthcare",4
"5306","healthier",4
"5307","heartbreaking",4
"5308","heartstrings",4
"5309","hei",4
"5310","hepunkt",4
"5311","herstory",4
"5312","hibo",4
"5313","highlighted",4
"5314","hire",4
"5315","historian",4
"5316","hmmm",4
"5317","homophobia",4
"5318","honey",4
"5319","hook",4
"5320","hoping",4
"5321","hora",4
"5322","hospital",4
"5323","hostile",4
"5324","hren",4
"5325","hubby",4
"5326","huh",4
"5327","humans",4
"5328","hunts",4
"5329","hush",4
"5330","hypocriteand",4
"5331","iamasurvivor",4
"5332","ignite",4
"5333","ignoramus",4
"5334","igual",4
"5335","imp",4
"5336","impacted",4
"5337","impeached",4
"5338","impression",4
"5339","imprint",4
"5340","imwithcrews",4
"5341","imwithher",4
"5342","incredibleindia",4
"5343","indicators",4
"5344","indivisible",4
"5345","industry's",4
"5346","infanticide",4
"5347","influence",4
"5348","inicio",4
"5349","innapropriate",4
"5350","insanity",4
"5351","inspected",4
"5352","insults",4
"5353","inteligente",4
"5354","internationalwomansday2018",4
"5355","introduced",4
"5356","invit",4
"5357","irene",4
"5358","irs",4
"5359","isi",4
"5360","itstopsnow",4
"5361","ivory",4
"5362","izzo",4
"5363","jackson",4
"5364","january",4
"5365","jeder",4
"5366","jerk",4
"5367","jess",4
"5368","jewish",4
"5369","jody",4
"5370","johnny",4
"5371","johnson",4
"5372","jorgedominguez",4
"5373","josephine",4
"5374","joysticks",4
"5375","jumping",4
"5376","jus",4
"5377","juxtaposing",4
"5378","kampagne",4
"5379","kampanye",4
"5380","kangaroo",4
"5381","kardashian",4
"5382","katherine",4
"5383","kbs",4
"5384","kev",4
"5385","kids2",4
"5386","kidstoo",4
"5387","kiselyov",4
"5388","knitting",4
"5389","konnte",4
"5390","kost",4
"5391","kpop",4
"5392","kumari",4
"5393","ladd",4
"5394","laisse",4
"5395","lar",4
"5396","larissa",4
"5397","latinoam",4
"5398","latinoamerica",4
"5399","laughed",4
"5400","laundr",4
"5401","laundry",4
"5402","lawyer",4
"5403","leads",4
"5404","leanin",4
"5405","leash",4
"5406","leech",4
"5407","lements",4
"5408","lesen",4
"5409","leur",4
"5410","leveled",4
"5411","lineup",4
"5412","lite",4
"5413","literature",4
"5414","lka",4
"5415","locations",4
"5416","looked",4
"5417","lookingfornews",4
"5418","lorde",4
"5419","loseyourjobin5words",4
"5420","louder",4
"5421","lovetrumpshate",4
"5422","loving",4
"5423","lyc",4
"5424","machista",4
"5425","madre",4
"5426","mag",4
"5427","mag's",4
"5428","magnify",4
"5429","mainstreammedia",4
"5430","maintenantonagi",4
"5431","makemethinkin5words",4
"5432","management",4
"5433","manda",4
"5434","mange",4
"5435","manipulated",4
"5436","manners",4
"5437","marchand",4
"5438","marketing",4
"5439","marla",4
"5440","marsha",4
"5441","marxist",4
"5442","mashable",4
"5443","matt",4
"5444","maureen",4
"5445","maxwell",4
"5446","mbc",4
"5447","mcgowan's",4
"5448","meaningful",4
"5449","mecarthyism",4
"5450","medio",4
"5451","meghan",4
"5452","megyn",4
"5453","meh",4
"5454","mejores",4
"5455","memory",4
"5456","men's",4
"5457","mess",4
"5458","metorres",4
"5459","michigan",4
"5460","michiganstate",4
"5461","miljoner",4
"5462","minded",4
"5463","ministe",4
"5464","minutos",4
"5465","misguided",4
"5466","misogynist",4
"5467","misshandelt",4
"5468","mixing",4
"5469","mlb",4
"5470","molesting",4
"5471","mona",4
"5472","moore",4
"5473","moretz",4
"5474","morn",4
"5475","mosciatti",4
"5476","mother's",4
"5477","ms",4
"5478","mst",4
"5479","mu",4
"5480","mugshot",4
"5481","multnomah",4
"5482","muscular",4
"5483","musicmonday",4
"5484","mute",4
"5485","nana",4
"5486","nationally",4
"5487","nationalwomensday",4
"5488","nattystories",4
"5489","natuurlijk",4
"5490","navigating",4
"5491","ncia",4
"5492","ndolo",4
"5493","negate",4
"5494","nervous",4
"5495","neveragaindissent",4
"5496","neveragainmsd",4
"5497","neverdjthrc",4
"5498","nhk25",4
"5499","nichts",4
"5500","nightmare",4
"5501","nihad",4
"5502","nnu",4
"5503","noche",4
"5504","nocibeplusjamais",4
"5505","nod",4
"5506","nodig",4
"5507","nog",4
"5508","noko",4
"5509","nomad",4
"5510","nomeansno",4
"5511","nominated",4
"5512","nominee",4
"5513","norm",4
"5514","notallmen",4
"5515","notre",4
"5516","nowadays",4
"5517","npr",4
"5518","nt",4
"5519","nueva",4
"5520","ob",4
"5521","objectifying",4
"5522","oddly",4
"5523","offensive",4
"5524","officially",4
"5525","ojsimpson",4
"5526","omission",4
"5527","onelove",4
"5528","onthisday",4
"5529","opinions",4
"5530","opioidepidemic",4
"5531","opponents",4
"5532","opportunistic",4
"5533","oprah's",4
"5534","ops",4
"5535","opting",4
"5536","organised",4
"5537","otros",4
"5538","ottpoli",4
"5539","outed",4
"5540","outlet",4
"5541","outweighingt",4
"5542","ove",4
"5543","overwhelming",4
"5544","oxfam",4
"5545","p.m",4
"5546","painting",4
"5547","palabras",4
"5548","parece",4
"5549","paris",4
"5550","park",4
"5551","parklandstudents",4
"5552","parliaments",4
"5553","partici",4
"5554","partyabolitionistssuffragettesfreedom",4
"5555","pasa",4
"5556","pda",4
"5557","pelosi",4
"5558","penis",4
"5559","perpetuating",4
"5560","personas",4
"5561","perspectives",4
"5562","phase",4
"5563","phenomenon",4
"5564","physician",4
"5565","physicist",4
"5566","pi",4
"5567","picks",4
"5568","pimped",4
"5569","pink",4
"5570","pioneer",4
"5571","plans",4
"5572","plight",4
"5573","plusieurs",4
"5574","podr",4
"5575","poggenburg",4
"5576","polit",4
"5577","politically",4
"5578","politik",4
"5579","politiker",4
"5580","politiskt",4
"5581","positioned",4
"5582","poster",4
"5583","posts",4
"5584","potere",4
"5585","pouvoir",4
"5586","praise",4
"5587","praxis",4
"5588","preach",4
"5589","predetors",4
"5590","prejuicio",4
"5591","premi",4
"5592","prep",4
"5593","presence",4
"5594","presidency",4
"5595","preventing",4
"5596","primary",4
"5597","princess",4
"5598","princesses",4
"5599","proclaimed",4
"5600","programs",4
"5601","promotes",4
"5602","prompted",4
"5603","property",4
"5604","proposals",4
"5605","pros",4
"5606","prostituted",4
"5607","proven",4
"5608","provoking",4
"5609","prozent",4
"5610","publication",4
"5611","publichealth",4
"5612","puzzle",4
"5613","qu'elle",4
"5614","qualit",4
"5615","queremos",4
"5616","questioning",4
"5617","rallied",4
"5618","ran",4
"5619","ranjana",4
"5620","rata's",4
"5621","reader",4
"5622","reap",4
"5623","reasonable",4
"5624","rebuttal",4
"5625","receiving",4
"5626","reconsider",4
"5627","reference",4
"5628","reflects",4
"5629","reforms",4
"5630","refuse2read",4
"5631","regular",4
"5632","reinventing",4
"5633","relate",4
"5634","remarkable",4
"5635","removing",4
"5636","renzetti",4
"5637","replies",4
"5638","representation",4
"5639","reputat",4
"5640","requiring",4
"5641","res",4
"5642","resigning",4
"5643","resisting",4
