,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Media in Tweet,Tweet Image File,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Favorited,Favorite Count,In-Reply-To User ID,Is Quote Status,Language,Possibly Sensitive,Quoted Status ID,Retweeted,Retweet Count,Retweet ID,Source,Truncated,Unified Twitter ID,Imported Tweet Type,Added By Extended Analysis,Corrected By Extended Analysis,Place Bounding Box,Place Country,Place Country Code,Place Full Name,Place ID,Place Name,Place Type,Place URL
canadianlabour,bcgeu,,,,,,,,,,,,,Mentions,3/9/18 01:32,"RT @bcgeu: Happy #InternationalWomensDay !WATCH: BCGEU President @steph_smith303 gives an update from the Provincial Executive Women's Com…",,,internationalwomensday,,http://pbs.twimg.com/profile_images/940997740871536641/dPRq4oBo_normal.jpg,3/9/18 01:32,https://twitter.com/#!/canadianlabour/status/971921752296230912,,,971921752296230912,,FALSE,0,,FALSE,en,,,FALSE,11,971789314903351296,Twitter Web Client,FALSE,971789314903351296,Tweet,0,0,,,,,,,,
canadianlabour,canadianlabour,,,,,,,,,,,,,Tweet,3/9/18 01:09,"#TimesUp on sexual harassment and violence in the workplace. This is about women's economic justice, and we need to take a stand together. Join us now, add your voice https://t.co/sz0MUdlpD1  #cdnpoli #metoo #IWD2018 #canfem #cdnpoli  #canlab  #MyFeminism  #donewaiting https://t.co/M6eK8jOc5L",http://www.donewaiting.ca/,donewaiting.ca,timesup cdnpoli metoo iwd2018 canfem cdnpoli canlab myfeminism donewaiting,https://pbs.twimg.com/tweet_video_thumb/DXzwXWJX4AE2YNi.jpg,https://pbs.twimg.com/tweet_video_thumb/DXzwXWJX4AE2YNi.jpg,3/9/18 01:09,https://twitter.com/#!/canadianlabour/status/971915954123870208,,,971915954123870208,,FALSE,2,,FALSE,en,,,FALSE,4,,Twitter Web Client,FALSE,971915954123870208,Retweet,0,0,,,,,,,,
theellenshow,theellenshow,,,,,,,,,,,,,Tweet,10/19/17 19:17,#MeToo https://t.co/7thNj0FMas,,,metoo,https://pbs.twimg.com/media/DMhfugeVoAAsdzH.jpg,https://pbs.twimg.com/media/DMhfugeVoAAsdzH.jpg,10/19/17 19:17,https://twitter.com/#!/theellenshow/status/921092920840658944,,,921092920840658944,,FALSE,13496,,FALSE,und,,,FALSE,3574,,Media Studio,FALSE,921092920840658944,Retweet,0,0,,,,,,,,
avery16fan,theellenshow,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @TheEllenShow: #MeToo https://t.co/7thNj0FMas,,,metoo,https://pbs.twimg.com/media/DMhfugeVoAAsdzH.jpg,https://pbs.twimg.com/media/DMhfugeVoAAsdzH.jpg,3/9/18 01:32,https://twitter.com/#!/avery16fan/status/971921577775427585,,,971921577775427585,,FALSE,0,,FALSE,und,,,FALSE,3574,921092920840658944,Twitter for Android,FALSE,921092920840658944,Tweet,0,0,,,,,,,,
avery16fan,undp,,,,,,,,,,,,,Mentions,3/9/18 01:32,"RT @UNDP: Behind every #MeToo &amp; #TimesUp movement to end the status quo is a changemaker. On #WomensDay, meet the women pushing the boundar…",,,metoo timesup womensday,,http://pbs.twimg.com/profile_images/894671803691487232/py8qRm3p_normal.jpg,3/9/18 01:32,https://twitter.com/#!/avery16fan/status/971921759053254656,,,971921759053254656,,FALSE,0,,FALSE,en,,,FALSE,853,971532027483668480,Twitter for Android,FALSE,971532027483668480,Tweet,0,0,,,,,,,,
sleepmonsleepme,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/948530066069180416/yN6tWExO_normal.jpg,3/9/18 01:33,https://twitter.com/#!/sleepmonsleepme/status/971921762907598853,,,971921762907598853,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for iPhone,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
indiefilmgirl,adage,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @adage: South by Southwest takes a hard look at #MeToo. https://t.co/Zq29yBJlRs #SXSW https://t.co/cYoWq2u15d,https://trib.al/AtqMZm1,trib.al,metoo sxsw,https://pbs.twimg.com/media/DXz1FnHW4AAZbhV.jpg,https://pbs.twimg.com/media/DXz1FnHW4AAZbhV.jpg,3/9/18 01:33,https://twitter.com/#!/indiefilmgirl/status/971921769849393152,,,971921769849393152,,FALSE,0,,FALSE,en,,,FALSE,2,971921098798493696,Hootsuite,FALSE,971921098798493696,Tweet,0,0,,,,,,,,
kmzmn25,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/942774783732617216/pjwPc0lb_normal.jpg,3/9/18 01:33,https://twitter.com/#!/kmzmn25/status/971921777155719169,,,971921777155719169,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter Lite,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
ali_bball23,dwnews,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @dwnews: 'The truth is that we have been abused by powerful men, that there is a power imbalance in the world.'Italian actress and dir…",,,,,http://pbs.twimg.com/profile_images/958215422255525888/jFbRsPyZ_normal.jpg,3/9/18 01:33,https://twitter.com/#!/ali_bball23/status/971921783246020608,,,971921783246020608,,FALSE,0,,FALSE,en,,,FALSE,161,971446130016886784,Twitter for iPhone,FALSE,971446130016886784,Tweet,0,0,,,,,,,,
svt_faust,_sierrawhiskee,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @_SierraWhiskee: #internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowle…",,,internationalwomensday,,http://pbs.twimg.com/profile_images/889267610591920128/gSr25fzV_normal.jpg,3/9/18 01:33,https://twitter.com/#!/svt_faust/status/971921787985518593,,,971921787985518593,,FALSE,0,,FALSE,en,,,FALSE,1465,971772163886845954,Twitter Web Client,FALSE,971772163886845954,Tweet,0,0,,,,,,,,
femidangdang,femidangdang,,,,,,,,,,,,,Tweet,3/7/18 03:04,"_____ __ __, __ __, __ ___ ____ __ ____ #metoo  __ ___ ___ __ _______ ___ _____ ____ __ __ __ ___ __ ____ _____. ___ ____ __ _ ___ ____ ______ ___ _____ ______. (3/4)",,,metoo,,http://pbs.twimg.com/profile_images/902813923878985728/1jMq1UF7_normal.jpg,3/7/18 03:04,https://twitter.com/#!/femidangdang/status/971219988550791169,,,971219988550791169,971219711097581568,FALSE,42,734428577718898689,FALSE,ko,,,FALSE,218,,Twitter for iPhone,FALSE,971219711097581568,Retweet,0,0,,,,,,,,
mas10_tang,femidangdang,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @femidangdang: _____ __ __, __ __, __ ___ ____ __ ____ #metoo  __ ___ ___ __ _______ ___ _____ ____ __ __ __ ___ __ ____ _____. ___ ____…",,,metoo,,http://pbs.twimg.com/profile_images/967754675310141440/3YspcSSb_normal.jpg,3/9/18 01:33,https://twitter.com/#!/mas10_tang/status/971921790120292352,,,971921790120292352,,FALSE,0,,FALSE,ko,,,FALSE,218,971219988550791169,Twitter for iPhone,FALSE,971219988550791169,Tweet,0,0,,,,,,,,
mas10_tang,serfidd,,,,,,,,,,,,,Mentions,3/9/18 01:27,"RT @serfidd: __ ____ ____ ____ _____ ___, ___, ____ _____. #metoo #______ https://t.co/jleOvU9oDW",,,metoo ______,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,https://pbs.twimg.com/media/DXzMEejXUAE3JV1.jpg,3/9/18 01:27,https://twitter.com/#!/mas10_tang/status/971920307500937217,,,971920307500937217,,FALSE,0,,FALSE,ko,,,FALSE,319,971876029282349057,Twitter for iPhone,FALSE,971876029282349057,Tweet,0,0,,,,,,,,
um_cvt,iamgmjohnson,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. Sexual assault in this country is an absolute j…",,,,,http://pbs.twimg.com/profile_images/959860170280054784/6EgvyxYH_normal.jpg,3/9/18 01:33,https://twitter.com/#!/um_cvt/status/971921813478477824,,,971921813478477824,,FALSE,0,,TRUE,en,,971585615878873090,FALSE,6157,971586963945017345,Twitter for iPhone,FALSE,971586963945017345,Tweet,0,0,,,,,,,,
wadchareeporn,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/960804205383397376/socpT9tj_normal.jpg,3/9/18 01:33,https://twitter.com/#!/wadchareeporn/status/971921816271769600,,,971921816271769600,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
perfectbiue,perfectbiue,,,,,,,,,,,,,Tweet,3/9/18 00:56,who cares about suzy dating when that article is supposed to distract us from the #metoo movement in korea,,,metoo,,http://pbs.twimg.com/profile_images/971900328068157440/fFbaN-eD_normal.jpg,3/9/18 00:56,https://twitter.com/#!/perfectbiue/status/971912455101255680,,,971912455101255680,,FALSE,8,,FALSE,en,,,FALSE,7,,Twitter for iPhone,FALSE,971912455101255680,Retweet,0,0,,,,,,,,
bachuka_,perfectbiue,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @perfectbIue: who cares about suzy dating when that article is supposed to distract us from the #metoo movement in korea,,,metoo,,http://pbs.twimg.com/profile_images/969334365346922497/2-Oyr2g3_normal.jpg,3/9/18 01:32,https://twitter.com/#!/bachuka_/status/971921716577382400,,,971921716577382400,,FALSE,0,,FALSE,en,,,FALSE,7,971912455101255680,Twitter for Android,FALSE,971912455101255680,Tweet,0,0,,,,,,,,
vocalistjihyo,vocalistjihyo,,,,,,,,,,,,,Tweet,3/9/18 00:52,I’m happy for Suzy but I’m also extremely sad because I know that these dating scandals are just cover up for the government officials that are currently be investigated because they were also named during the #metoo movement in South Korea....,,,metoo,,http://pbs.twimg.com/profile_images/970657366885785600/Ks28ODJU_normal.jpg,3/9/18 00:52,https://twitter.com/#!/vocalistjihyo/status/971911659785768962,,,971911659785768962,,FALSE,8,,FALSE,en,,,FALSE,6,,Twitter for iPhone,FALSE,971911659785768962,Retweet,0,0,,,,,,,,
bachuka_,vocalistjihyo,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @vocalistjihyo: I’m happy for Suzy but I’m also extremely sad because I know that these dating scandals are just cover up for the govern…,,,,,http://pbs.twimg.com/profile_images/969334365346922497/2-Oyr2g3_normal.jpg,3/9/18 01:33,https://twitter.com/#!/bachuka_/status/971921822965837826,,,971921822965837826,,FALSE,0,,FALSE,en,,,FALSE,6,971911659785768962,Twitter for Android,FALSE,971911659785768962,Tweet,0,0,,,,,,,,
azazel_kr,hellopolicy,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @hellopolicy: ___ ___·___ ___ _____ 2_ __ ___ ____ __, ____ ___ ___ __ _____. __ ___ '__ _ _____ ___·___ __ __' __ ___ _____ _____. #MeT…",,,,,http://pbs.twimg.com/profile_images/1756472810/image_normal.jpg,3/9/18 01:33,https://twitter.com/#!/azazel_kr/status/971921824207454209,,,971921824207454209,,FALSE,0,,FALSE,ko,,,FALSE,1315,971644159219019776,Twitter for iPhone,FALSE,971644159219019776,Tweet,0,0,,,,,,,,
soopreme210,soopreme210,,,,,,,,,,,,,Tweet,3/9/18 01:33,don't let this bury the #MeToo movement,,,metoo,,http://pbs.twimg.com/profile_images/967708224194363392/rXzPvfN__normal.jpg,3/9/18 01:33,https://twitter.com/#!/soopreme210/status/971921833959149568,,,971921833959149568,,FALSE,0,,FALSE,en,,,FALSE,0,,Twitter for Android,FALSE,971921833959149568,Tweet,0,0,,,,,,,,
colabo_yumeno,colabo_yumeno,,,,,,,,,,,,,Tweet,3/7/18 14:03,__________________________________________________________________ #wetoo #metoo,,,wetoo metoo,,http://pbs.twimg.com/profile_images/941513463494356992/lUBnhvdZ_normal.jpg,3/7/18 14:03,https://twitter.com/#!/colabo_yumeno/status/971385976298684416,,,971385976298684416,971385209198227456,FALSE,411,1089116971,FALSE,ja,,,FALSE,285,,Twitter for iPhone,FALSE,971385209198227456,Retweet,0,0,,,,,,,,
na9191,colabo_yumeno,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @colabo_yumeno: __________________________________________________________________ #wetoo #metoo,,,wetoo metoo,,http://pbs.twimg.com/profile_images/867636701442826240/l0pE-_Fj_normal.jpg,3/9/18 01:33,https://twitter.com/#!/na9191/status/971921836584845312,,,971921836584845312,,FALSE,0,,FALSE,ja,,,FALSE,285,971385976298684416,Twitter Lite,FALSE,971385976298684416,Tweet,0,0,,,,,,,,
dashannestokes,dashannestokes,,,,,,,,,,,,,Tweet,3/8/18 22:15,"Trump 2005: ""I did try and f*ck her. She was married... I moved on her like a b*tch... Grab ’em by the p*ssy. You can do anything.""Trump 3/8/18: ""Happy #InternationalWomensDay""#metoo #resist #trump #womensday #thursdaythoughts",,,internationalwomensday metoo resist trump womensday thursdaythoughts,,http://pbs.twimg.com/profile_images/876115337858752512/4OvP8lx2_normal.jpg,3/8/18 22:15,https://twitter.com/#!/dashannestokes/status/971871953983299586,,,971871953983299586,,FALSE,50,,FALSE,en,,,FALSE,30,,Hootsuite,FALSE,971871953983299586,Retweet,0,0,,,,,,,,
dashannestokes,dashannestokes,,,,,,,,,,,,,Tweet,3/8/18 23:30,"Watch Trump Say ‘True’ When Called A Sexual Predator In 2006https://t.co/hfaPzhtWM4#womensday #resist #metoo #happywomensday#trump #maga #internationalwomensday",https://www.huffingtonpost.com/entry/watch-trump-say-true-when-called-a-sexual-predator-in-2006_us_5804d258e4b0162c043cd864,huffingtonpost.com,womensday resist metoo happywomensday trump maga internationalwomensday,,http://pbs.twimg.com/profile_images/876115337858752512/4OvP8lx2_normal.jpg,3/8/18 23:30,https://twitter.com/#!/dashannestokes/status/971890844000243714,,,971890844000243714,,FALSE,8,,FALSE,en,,,FALSE,13,,Hootsuite,FALSE,971890844000243714,Retweet,0,0,,,,,,,,
dashannestokes,dashannestokes,,,,,,,,,,,,,Tweet,3/8/18 18:00,"How can an admitted sexual predator defend the rights of over 150 million American women and girls?https://t.co/hfaPzhtWM4 #womensday #resist #metoo #happywomensday #internationalwomensday",https://www.huffingtonpost.com/entry/watch-trump-say-true-when-called-a-sexual-predator-in-2006_us_5804d258e4b0162c043cd864,huffingtonpost.com,womensday resist metoo happywomensday internationalwomensday,,http://pbs.twimg.com/profile_images/876115337858752512/4OvP8lx2_normal.jpg,3/8/18 18:00,https://twitter.com/#!/dashannestokes/status/971807879585058816,,,971807879585058816,,FALSE,34,,FALSE,en,,,FALSE,32,,Hootsuite,FALSE,971807879585058816,Retweet,0,0,,,,,,,,
dashannestokes,dashannestokes,,,,,,,,,,,,,Tweet,3/7/18 17:05,"America has been governed by an unstable lying bigot and sexual predator installed through an illegal act of war for 411 days now.#resist #trumprussia #wednesdaywisdom #MeToo #mueller #trump",,,resist trumprussia wednesdaywisdom metoo mueller trump,,http://pbs.twimg.com/profile_images/876115337858752512/4OvP8lx2_normal.jpg,3/7/18 17:05,https://twitter.com/#!/dashannestokes/status/971431568978907137,,,971431568978907137,,FALSE,1408,,FALSE,en,,,FALSE,711,,Hootsuite,FALSE,971431568978907137,Retweet,0,0,,,,,,,,
jennyarntzenphd,dashannestokes,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @DaShanneStokes: America has been governed by an unstable lying bigot and sexual predator installed through an illegal act of war for 41…,,,,,http://pbs.twimg.com/profile_images/962766445095501824/Zbgd_sd7_normal.jpg,3/9/18 01:33,https://twitter.com/#!/jennyarntzenphd/status/971921839185321984,,,971921839185321984,,FALSE,0,,FALSE,en,,,FALSE,711,971431568978907137,Twitter for iPhone,FALSE,971431568978907137,Tweet,0,0,,,,,,,,
cuchacucha,dw_espanol,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @dw_espanol: Cuando en países europeos la discusión en #redesociales sobre el #DíaDeLaMujer se enfoca mayoritariamente en reducir la bre…,,,redesociales díadelamujer,,http://pbs.twimg.com/profile_images/806675685037195270/uk-UOKF1_normal.jpg,3/9/18 01:33,https://twitter.com/#!/cuchacucha/status/971921841936896001,,,971921841936896001,,FALSE,0,,FALSE,es,,,FALSE,11,971920167902072832,Twitter Web Client,FALSE,971920167902072832,Tweet,0,0,,,,,,,,
gorinec27_9,yeokbo,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @yeokbo: ___ ___ __ _ __ ___ ___ ___, _ __ ___ ___ '2_ __ __ ___ __ __ __'__ __ ___. _ __ _ __ ___ ___ ____ ___ _____ ___ ____, __ _ ___…",,,,,http://pbs.twimg.com/profile_images/969989992842842112/7CuC_PPa_normal.jpg,3/9/18 01:33,https://twitter.com/#!/gorinec27_9/status/971921842674937856,,,971921842674937856,,FALSE,0,,FALSE,ko,,,FALSE,549,971768288077230080,Twitter for Android,FALSE,971768288077230080,Tweet,0,0,,,,,,,,
sbohem_kr,sbohem_kr,,,,,,,,,,,,,Tweet,3/7/18 14:01,"[RT___] 1908_ 3_ 8____ 110_, #MeToo #__ _ _____ __ ____ ___ ‘__ __’_ _____. ___ __ ___ 3_ 8_ ____ _ ___ _____ __ _ _ __ ___ ____ ____ _____&lt;DELIGHTFUL RED&gt;, &lt;LOVE,MELTING&gt;_ ___ ______. https://t.co/3bYplcxzhf",,,metoo __,https://pbs.twimg.com/media/DXsNv_EUQAEX3y_.jpg,https://pbs.twimg.com/media/DXsNv_EUQAEX3y_.jpg,3/7/18 14:01,https://twitter.com/#!/sbohem_kr/status/971385274885263360,,,971385274885263360,,FALSE,154,,FALSE,ko,,,FALSE,1405,,Twitter for iPhone,FALSE,971385274885263360,Retweet,0,0,,,,,,,,
sokuu_90,sbohem_kr,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @sbohem_kr: [RT___] 1908_ 3_ 8____ 110_, #MeToo #__ _ _____ __ ____ ___ ‘__ __’_ _____. ___ __ ___ 3_ 8_ ____ _ ___ _____ __ _ _ __ ___…",,,metoo __,,http://pbs.twimg.com/profile_images/969583840938242051/we4nrdUm_normal.jpg,3/9/18 01:33,https://twitter.com/#!/sokuu_90/status/971921842976964609,,,971921842976964609,,FALSE,0,,FALSE,ko,,,FALSE,1405,971385274885263360,Twitter for Android,FALSE,971385274885263360,Tweet,0,0,,,,,,,,
space_candey,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/967782334190649346/HsOiSfpx_normal.jpg,3/9/18 01:33,https://twitter.com/#!/space_candey/status/971921844885336064,,,971921844885336064,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
balancetonporc1,balancetonporc1,,,,,,,,,,,,,Tweet,3/9/18 01:33,Validation de 76 témoignages en ce début de mois de mars par notre équipe de modération. #BalanceTonPorc #Metoo  https://t.co/wICkeCoxxi,http://balancetonporc.fr,balancetonporc.fr,balancetonporc metoo,,http://pbs.twimg.com/profile_images/920306130227744770/H4d8Azox_normal.jpg,3/9/18 01:33,https://twitter.com/#!/balancetonporc1/status/971921848844906498,,,971921848844906498,,FALSE,0,,FALSE,fr,,,FALSE,0,,Twitter for iPhone,FALSE,971921848844906498,Tweet,0,0,,,,,,,,
thekoreaherald,thekoreaherald,,,,,,,,,,,,,Tweet,3/9/18 01:10,"Over 2,000 state, public #institutions to be inspected #sexual #violence #harassment #workplace #MeToo #WithYou https://t.co/sIOJ4XMRuz",http://www.koreaherald.com/view.php?ud=20180309000224,koreaherald.com,institutions sexual violence harassment workplace metoo withyou,,http://pbs.twimg.com/profile_images/2289231659/cmb3cncel2vl4meopo9i_normal.jpeg,3/9/18 01:10,https://twitter.com/#!/thekoreaherald/status/971916095903772672,,,971916095903772672,,FALSE,5,,FALSE,en,,,FALSE,4,,Twitter Web Client,FALSE,971916095903772672,Tweet,0,0,,,,,,,,
thekoreaherald,thekoreaherald,,,,,,,,,,,,,Tweet,3/9/18 01:28,"[FEATURE] In #SouthKorea, seemingly devoted husbands turn out to be alleged sex criminals. #MeToo https://t.co/XpOS3JvW3w",http://www.koreaherald.com/view.php?ud=20180308000849,koreaherald.com,southkorea metoo,,http://pbs.twimg.com/profile_images/2289231659/cmb3cncel2vl4meopo9i_normal.jpeg,3/9/18 01:28,https://twitter.com/#!/thekoreaherald/status/971920725861740544,,,971920725861740544,,FALSE,2,,FALSE,en,,,FALSE,1,,Twitter Web Client,FALSE,971920725861740544,Tweet,0,0,,,,,,,,
mgwa_moyohwa3,thekoreaherald,,,,,,,,,,,,,Mentions,3/9/18 01:33,"RT @TheKoreaHerald: [FEATURE] In #SouthKorea, seemingly devoted husbands turn out to be alleged sex criminals. #MeToo https://t.co/XpOS3JvW…",,,southkorea metoo,,http://pbs.twimg.com/profile_images/905413576046907393/FJfJ2rVq_normal.jpg,3/9/18 01:33,https://twitter.com/#!/mgwa_moyohwa3/status/971921851805990913,,,971921851805990913,,FALSE,0,,FALSE,en,,,FALSE,1,971920725861740544,Twitter for iPhone,FALSE,971920725861740544,Tweet,0,0,,,,,,,,
wessmith123,wessmith123,,,,,,,,,,,,,Tweet,3/8/18 22:19,"If you haven’t seen Jimmy Fallon doing his version of Dylan’s “The Times They Are A-Changin’ - You are gonna LOVE LOVE LOVE it!He covers it all,  #MeToo, #TakingAKnee and so much more.Don’t miss it &amp; PASS IT ON__https://t.co/KWHbmVrq8J",http://www.startribune.com/jimmy-fallon-s-rewrite-of-bob-dylan-s-the-times-they-are-a-changin/472771903/,startribune.com,metoo takingaknee,,http://pbs.twimg.com/profile_images/953957599371767808/InISvTd9_normal.jpg,3/8/18 22:19,https://twitter.com/#!/wessmith123/status/971873176144744448,,,971873176144744448,,FALSE,127,,FALSE,en,,,FALSE,101,,Twitter for iPad,FALSE,971873176144744448,Retweet,0,0,,,,,,,,
big_guy60,wessmith123,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @WesSmith123: If you haven’t seen Jimmy Fallon doing his version of Dylan’s “The Times They Are A-Changin’ - You are gonna LOVE LOVE LOV…,,,,,http://pbs.twimg.com/profile_images/847585969230446592/swvdDZEx_normal.jpg,3/9/18 01:33,https://twitter.com/#!/big_guy60/status/971921852724596742,,,971921852724596742,,FALSE,0,,FALSE,en,,,FALSE,101,971873176144744448,Twitter for Android,FALSE,971873176144744448,Tweet,0,0,,,,,,,,
thecarlmc,thecarlmc,,,,,,,,,,,,,Tweet,3/9/18 01:33,The #MeToo movement going brazy at work _______ lol,,,metoo,,http://pbs.twimg.com/profile_images/970118206789767169/BYvpyMv-_normal.jpg,3/9/18 01:33,https://twitter.com/#!/thecarlmc/status/971921857275363328,,,971921857275363328,,FALSE,0,,FALSE,en,,,FALSE,0,,Twitter for iPhone,FALSE,971921857275363328,Tweet,0,0,,,,,,,,
youngjinsoul,koreanupdates,,,,,,,,,,,,,Mentions,3/9/18 01:33,RT @KoreanUpdates: #WMEntertainment strongly denied #B1A4 #Sandeul is the one who's mentioned in #MeToo revelation. Earlier a media reporte…,,,wmentertainment b1a4 sandeul metoo,,http://pbs.twimg.com/profile_images/971708619002560512/imjx3pTP_normal.jpg,3/9/18 01:33,https://twitter.com/#!/youngjinsoul/status/971921862123859968,,,971921862123859968,,FALSE,0,,FALSE,en,,,FALSE,30,971917032600911872,Twitter for iPhone,FALSE,971917032600911872,Tweet,0,0,,,,,,,,
