"","word","n"
"4548","muskets",4
"4549","myrtle",4
"4550","natural",4
"4551","nephew",4
"4552","neveragainextended",4
"4553","neveragainto",4
"4554","newprofilepic",4
"4555","nightclub",4
"4556","nobelpeaceprizeparklandkids",4
"4557","noir",4
"4558","nonprofit",4
"4559","nonsense",4
"4560","norway",4
"4561","noton",4
"4562","novemb",4
"4563","nrablood",4
"4564","nratv",4
"4565","nrawhores",4
"4566","nw",4
"4567","observes",4
"4568","obsession",4
"4569","oil",4
"4570","old.we",4
"4571","omaha’s",4
"4572","opted",4
"4573","originally",4
"4574","outnumber",4
"4575","overdue",4
"4576","overwhelm",4
"4577","p2",4
"4578","packed",4
"4579","pages",4
"4580","paint",4
"4581","parasol",4
"4582","parkland.honor",4
"4583","parklanddiaries",4
"4584","parklandshooting",4
"4585","participants",4
"4586","pd",4
"4587","pearl",4
"4588","percentage",4
"4589","phenomenal",4
"4590","photoshop",4
"4591","pissed",4
"4592","planned",4
"4593","platforms",4
"4594","playi",4
"4595","poc",4
"4596","pol",4
"4597","politician's",4
"4598","pollack",4
"4599","porn",4
"4600","portion",4
"4601","portrayal",4
"4602","pos",4
"4603","poverty",4
"4604","practice",4
"4605","prefers",4
"4606","presente",4
"4607","prevention",4
"4608","print",4
"4609","prioritized",4
"4610","prison",4
"4611","procession",4
"4612","professional",4
"4613","profoundly",4
"4614","programs",4
"4615","publicly",4
"4616","pundit",4
"4617","puppet",4
"4618","purple",4
"4619","pursuit",4
"4620","quadrupled",4
"4621","questionis",4
"4622","quran",4
"4623","ra",4
"4624","rachael",4
"4625","react",4
"4626","reasons",4
"4627","reckless",4
"4628","refreshing",4
"4629","regulate",4
"4630","reincarnation",4
"4631","rely",4
"4632","remembermay",4
"4633","reply",4
"4634","reporting",4
"4635","representative",4
"4636","requir",4
"4637","required",4
"4638","res",4
"4639","resident",4
"4640","resounding",4
"4641","resources",4
"4642","restaurant",4
"4643","restrictions",4
"4644","revive",4
"4645","richmond",4
"4646","rico",4
"4647","riddled",4
"4648","ripple",4
"4649","riveting",4
"4650","roaring",4
"4651","rodeo",4
"4652","roles",4
"4653","rolling",4
"4654","ronkin",4
"4655","roost",4
"4656","rough",4
"4657","rude",4
"4658","runaway",4
"4659","rwnj's",4
"4660","sacramento",4
"4661","safely",4
"4662","salary",4
"4663","sanctimonious",4
"4664","sane",4
"4665","santorum’s",4
"4666","savers",4
"4667","sayhername",4
"4668","scene",4
"4669","schooled",4
"4670","screams",4
"4671","script",4
"4672","sens",4
"4673","sensibl",4
"4674","sensibleguncontrol",4
"4675","serving",4
"4676","session",4
"4677","settle",4
"4678","sex",4
"4679","sexual",4
"4680","sheep",4
"4681","sheer",4
"4682","shirtbuy",4
"4683","shitless",4
"4684","shoe",4
"4685","shootin",4
"4686","shop",4
"4687","smiles",4
"4688","sneely",4
"4689","snowflakes",4
"4690","sonhope",4
"4691","soooo",4
"4692","sp",4
"4693","spokespeople",4
"4694","springs",4
"4695","square",4
"4696","stated",4
"4697","stayed",4
"4698","stepped",4
"4699","steve",4
"4700","sting",4
"4701","stirred",4
"4702","stops",4
"4703","studying",4
"4704","stupidest",4
"4705","subordinate",4
"4706","supp",4
"4707","surprises",4
"4708","surrender",4
"4709","surveillance",4
"4710","suspect",4
"4711","tags",4
"4712","talent",4
"4713","tampa",4
"4714","taxpayer",4
"4715","teary",4
"4716","terrorists",4
"4717","texan",4
"4718","texans",4
"4719","textbooks",4
"4720","theresistancevotes2018",4
"4721","they'r",4
"4722","tho",4
"4723","thoughtless",4
"4724","thrilled",4
"4725","thrust",4
"4726","ti",4
"4727","ties",4
"4728","toolkit",4
"4729","touching",4
"4730","transcribing",4
"4731","trashing",4
"4732","traveling",4
"4733","treated",4
"4734","trevon",4
"4735","trevor",4
"4736","trial",4
"4737","trumpinpalmbeach",4
"4738","trumprussia",4
"4739","trut",4
"4740","trynot",4
"4741","tsunamihere",4
"4742","tucking",4
"4743","twist",4
"4744","uncertain",4
"4745","underwood",4
"4746","uni",4
"4747","unified",4
"4748","unit",4
"4749","unite",4
"4750","unnecessary",4
"4751","unregulated",4
"4752","unseatthenra",4
"4753","unseen",4
"4754","unsummarily",4
"4755","urge",4
"4756","user",4
"4757","valley",4
"4758","veteransforgun",4
"4759","videos",4
"4760","viewers",4
"4761","vision",4
"4762","vital",4
"4763","voiceless",4
"4764","void",4
"4765","volunteer",4
"4766","von",4
"4767","voteoutgop",4
"4768","vp",4
"4769","walks",4
"4770","walls",4
"4771","warms",4
"4772","wars",4
"4773","wasn",4
"4774","wasting",4
"4775","we’d",4
"4776","wealth",4
"4777","wec",4
"4778","welcometotherevolution",4
"4779","whitehouse",4
"4780","wild",4
"4781","wins",4
"4782","worthwhile",4
"4783","xicana",4
"4784","yea",4
"4785","yellow",4
"4786","yesterda",4
"4787","yog",4
"4788","youfundguns",4
"4789","youngertv",4
"4790","zoe",4
"4791","00",3
"4792","12th",3
"4793","13,000",3
"4794","15,000",3
"4795","15th",3
"4796","1968",3
"4797","1980s",3
"4798","1994",3
"4799","1a",3
"4800","1m",3
"4801","2013",3
"4802","2014",3
"4803","2016",3
"4804","2017",3
"4805","2018elections",3
"4806","2020",3
"4807","206",3
"4808","223",3
"4809","226",3
"4810","25,000",3
"4811","3.5",3
"4812","500,000",3
"4813","600k",3
"4814","6minutes20secondsjoaquin",3
"4815","70,000",3
"4816","80",3
"4817","8000",3
"4818","a:arms",3
"4819","abuse",3
"4820","accidental",3
"4821","accountable",3
"4822","acti",3
"4823","activities",3
"4824","adam",3
"4825","adapt",3
"4826","addicts",3
"4827","adding",3
"4828","adolescents",3
"4829","adul",3
"4830","advantage",3
"4831","advoc",3
"4832","affect",3
"4833","afford",3
"4834","afra",3
"4835","againthere",3
"4836","ah",3
"4837","airtime",3
"4838","akron",3
"4839","alaska",3
"4840","albany",3
"4841","alec",3
"4842","alilpukene",3
"4843","alllivesmatter",3
"4844","ally",3
"4845","alo",3
"4846","alternative",3
"4847","am.share",3
"4848","amazon",3
"4849","amend2nd",3
"4850","amendment.i",3
"4851","americaare",3
"4852","amon",3
"4853","amplify",3
"4854","amplifying",3
"4855","anassault",3
"4856","ancestors",3
"4857","anchorage",3
"4858","anne",3
"4859","approx",3
"4860","armmewith",3
"4861","arts",3
"4862","artwork",3
"4863","asian",3
"4864","asshat",3
"4865","asshats",3
"4866","assholes",3
"4867","athens",3
"4868","attacked",3
"4869","attempted",3
"4870","attendees",3
"4871","attends",3
"4872","attitude",3
"4873","augusta",3
"4874","aurora",3
"4875","aware",3
"4876","bac",3
"4877","banassaultrifles",3
"4878","bans",3
"4879","barac",3
"4880","barron",3
"4881","baseball",3
"4882","beating",3
"4883","bec",3
"4884","bee",3
"4885","believed",3
"4886","belittle",3
"4887","bent",3
"4888","bess",3
"4889","betofortexas",3
"4890","betsy",3
"4891","bible",3
"4892","bigbluewave2018register",3
"4893","bigly",3
"4894","bigoted",3
"4895","bills.let",3
"4896","birth",3
"4897","blaming",3
"4898","bland",3
"4899","bled",3
"4900","blew",3
"4901","blockvote",3
"4902","blog",3
"4903","bloodontheirhands",3
"4904","bluewav",3
"4905","bmore",3
"4906","bo",3
"4907","booksnotbullets",3
"4908","booth",3
"4909","bot",3
"4910","brandon",3
"4911","bravo",3
"4912","breathe",3
"4913","bridge.detour",3
"4914","brietbart",3
"4915","brightest",3
"4916","britton",3
"4917","brother's",3
"4918","brunswick",3
"4919","buddies",3
"4920","bumps",3
"4921","butt",3
"4922","button",3
"4923","ca10",3
"4924","cadetbonespurs",3
"4925","caleg",3
"4926","calvert",3
"4927","cancel",3
"4928","cancers",3
"4929","cannon",3
"4930","carefree",3
"4931","careful",3
"4932","caricature",3
"4933","caring",3
"4934","carlos",3
"4935","carpet",3
"4936","carrier",3
"4937","catch",3
"4938","ccl2",3
"4939","celebrat",3
"4940","cents",3
"4941","chairman",3
"4942","chamber",3
"4943","change.they",3
"4944","change.this",3
"4945","changeand",3
"4946","changin",3
"4947","channel",3
"4948","chantandchew",3
"4949","chants",3
"4950","chantstochangeamerica",3
"4951","cheater",3
"4952","chicken",3
"4953","childish",3
"4954","childprotection",3
"4955","chr",3
"4956","chrissyduarte",3
"4957","churches",3
"4958","civics",3
"4959","climate",3
"4960","clinton",3
"4961","clipboards",3
"4962","clips",3
"4963","clown",3
"4964","coach",3
"4965","cobain",3
"4966","cobb",3
"4967","colionnoir",3
"4968","collaborative's",3
"4969","collusion",3
"4970","columbine.we",3
"4971","comical",3
"4972","commandment",3
"4973","comme",3
"4974","commission",3
"4975","committee",3
"4976","communit",3
"4977","compelling",3
"4978","complacent",3
"4979","conceal",3
"4980","confidence",3
"4981","confirm",3
"4982","conscience",3
"4983","consequence",3
"4984","content",3
"4985","contingent",3
"4986","contribution",3
"4987","controlneeds",3
"4988","conviction",3
"4989","copolitics",3
"4990","core",3
"4991","corporations",3
"4992","costume",3
"4993","cosumnes",3
"4994","counting",3
"4995","cousin",3
"4996","cowed",3
"4997","cr",3
"4998","crafted",3
"4999","credible",3
"5000","creep",3
"5001","criminal",3
"5002","criticizing",3
"5003","cure",3
"5004","curious",3
"5005","customer",3
"5006","cuz",3
"5007","cyrus",3
"5008","dakota",3
"5009","dame",3
"5010","dangerous.it’s",3
"5011","debating",3
"5012","declined",3
"5013","defender",3
"5014","defends",3
"5015","defined",3
"5016","defray",3
"5017","defunded",3
"5018","defunked",3
"5019","delivered",3
"5020","demon",3
"5021","demonstarate",3
"5022","denver’s",3
"5023","depravity",3
"5024","depth",3
"5025","depths",3
"5026","designs",3
"5027","desire",3
"5028","desk",3
"5029","despair",3
"5030","detoured",3
"5031","devastating",3
"5032","devin",3
"5033","differentthe",3
"5034","difficult",3
"5035","dig",3
"5036","dildo",3
"5037","dirty",3
"5038","disappointmentin4wordsrick",3
"5039","disarming",3
"5040","discharge",3
"5041","discusses",3
"5042","discussions",3
"5043","dismissive",3
"5044","displays",3
"5045","disrespected",3
"5046","disrupt",3
"5047","divisive",3
"5048","docs4gunsense",3
"5049","docsdemandaction",3
"5050","documenting",3
"5051","donekeep",3
"5052","donothin",3
"5053","downgrade",3
"5054","doz",3
"5055","dress",3
"5056","drink",3
"5057","driving",3
"5058","dt",3
"5059","du",3
"5060","duck",3
"5061","east",3
"5062","economic",3
"5063","economics",3
"5064","edinburgh",3
"5065","ednalisbethchavez",3
"5066","ednalizbethchavez",3
"5067","educating",3
"5068","effecting",3
"5069","el",3
"5070","elders",3
"5071","electoral",3
"5072","elevated",3
"5073","embrace",3
"5074","emotions",3
"5075","employee",3
"5076","empt",3
"5077","encouragement",3
"5078","endthenra",3
"5079","endures",3
"5080","endviolence",3
"5081","engaged",3
"5082","england",3
"5083","enlist",3
"5084","enoughis",3
"5085","enoughisen",3
"5086","enoughisenoughgun",3
"5087","episode",3
"5088","equality",3
"5089","eradicate",3
"5090","escondidoca",3
"5091","espouse",3
"5092","eternity",3
"5093","europe",3
"5094","evangelicals",3
"5095","everyt",3
"5096","evidence",3
"5097","evolvemandatorybackgroundcheckstraining",3
"5098","excuses",3
"5099","exists",3
"5100","expected",3
"5101","exposing",3
"5102","extended",3
"5103","fab",3
"5104","fairness",3
"5105","falsehoods",3
"5106","falsely",3
"5107","fam",3
"5108","famous",3
"5109","fascism",3
"5110","fashionhag",3
"5111","fate",3
"5112","favmusicalgroupfifthharmony",3
"5113","favoring",3
"5114","fb",3
"5115","fbi",3
"5116","fboloud",3
"5117","featured",3
"5118","fiddled",3
"5119","fighter",3
"5120","figured",3
"5121","filings",3
"5122","film",3
"5123","finesse",3
"5124","firefighter",3
"5125","fires",3
"5126","firmly",3
"5127","fixtheaca",3
"5128","flagler",3
"5129","flat",3
"5130","fli",3
"5131","flood",3
"5132","florida’s",3
"5133","floridians",3
"5134","followthemoney",3
"5135","forefront",3
"5136","forgive",3
"5137","forhelping",3
"5138","forming",3
"5139","frankly",3
"5140","fred",3
"5141","freetibet",3
"5142","freezing",3
"5143","frightened",3
"5144","fro",3
"5145","fundraiser",3
"5146","fury",3
"5147","gabby",3
"5148","gagop",3
"5149","garcia",3
"5150","gender",3
"5151","generation.we",3
"5152","genuinely",3
"5153","gigantic",3
"5154","gillespie",3
"5155","glass",3
"5156","god's",3
"5157","goi",3
"5158","goldenshowerboy",3
"5159","gonzalez's",3
"5160","gonzalez’s",3
"5161","goodbye",3
"5162","goodtrouble",3
"5163","gotham",3
"5164","gov't",3
"5165","gr",3
"5166","grabbed",3
"5167","grace",3
"5168","grammar",3
"5169","grandson",3
"5170","grant",3
"5171","granted",3
"5172","grassroots",3
"5173","grea",3
"5174","grows",3
"5175","gunfact",3
"5176","gungrabbers",3
"5177","gunner",3
"5178","gunsafety",3
"5179","gunsafetynow",3
"5180","gunsprotect",3
"5181","guts",3
"5182","guttenberg",3
"5183","guy's",3
"5184","hadith",3
"5185","halls.we",3
"5186","hammer",3
"5187","han",3
"5188","harassment",3
"5189","harbor",3
"5190","harold",3
"5191","harper",3
"5192","hawk",3
"5193","heals",3
"5194","healthcare",3
"5195","heartbroken",3
"5196","hel",3
"5197","heres",3
"5198","hhdl",3
"5199","hid",3
"5200","hidden",3
"5201","highlight",3
"5202","hilarious",3
"5203","hip",3
"5204","hire",3
"5205","hitleryouthsq",3
"5206","hometown",3
"5207","homework",3
"5208","homicide",3
"5209","hood",3
"5210","hop",3
"5211","hopefu",3
"5212","hosanna",3
"5213","howard",3
"5214","humanrights",3
"5215","humble",3
"5216","hunters",3
"5217","hurting",3
"5218","husband",3
"5219","ignores",3
"5220","impacted",3
"5221","impeached",3
"5222","importance",3
"5223","impressions",3
"5224","included",3
"5225","inclusive",3
"5226","increase",3
"5227","indicator",3
"5228","inexpensive",3
"5229","infesting",3
"5230","inflicted",3
"5231","info",3
"5232","initiated",3
"5233","initiatives",3
"5234","injustice",3
"5235","insist",3
"5236","inspir",3
"5237","intentionally",3
"5238","intersectional",3
"5239","intestinal",3
"5240","intolerance",3
"5241","invisible",3
"5242","isnt",3
"5243","jaclyncorin",3
"5244","jacob",3
"5245","jd",3
"5246","jeffrey",3
"5247","joeevery",3
"5248","joey",3
"5249","johnlennon",3
"5250","joys",3
"5251","justifies",3
"5252","kcas",3
"5253","kelly",3
"5254","kenobi",3
"5255","kid's",3
"5256","kim",3
"5257","knitting",3
"5258","knock",3
"5259","kool",3
"5260","kraft",3
"5261","ks",3
"5262","kurt",3
"5263","l.a",3
"5264","labourantisemitism",3
"5265","lagoand",3
"5266","lansing",3
"5267","lapierre",3
"5268","lasted",3
"5269","lawyer",3
"5270","laying",3
"5271","lear",3
"5272","legacy",3
"5273","legis",3
"5274","length",3
"5275","lessons",3
"5276","libe",3
"5277","libwarrior",3
"5278","lice",3
"5279","license",3
"5280","lifeguard",3
"5281","lin",3
"5282","link",3
"5283","lion",3
"5284","lit",3
"5285","loads",3
"5286","lob",3
"5287","lobbyist",3
"5288","logan",3
"5289","loop",3
"5290","losangeles",3
"5291","loves",3
"5292","luke",3
"5293","lumenarrt",3
"5294","m.j",3
"5295","mack",3
"5296","magic",3
"5297","makeri",3
"5298","males",3
"5299","malicious",3
"5300","mango",3
"5301","marchforourlivesaz",3
"5302","marchforourliveskids",3
"5303","marchforourlivesmadison",3
"5304","marchforourlivesmarches",3
"5305","marchforourlivesmiami",3
"5306","marchforourlivesmsp",3
"5307","marchforourlivespdx",3
"5308","marchforourlivesphilly",3
"5309","marchforourlivessarasota",3
"5310","marchforourlivessd",3
"5311","marchforourmar",3
"5312","marchoftheliving",3
"5313","marcorubio",3
"5314","maria",3
"5315","marion",3
"5316","market",3
"5317","marylandanother",3
"5318","masa",3
"5319","massacre.as",3
"5320","massage",3
"5321","maturity",3
"5322","maybethis",3
"5323","mds",3
"5324","melissa",3
"5325","memorable",3
"5326","mentions",3
"5327","mighty",3
"5328","mikhel",3
"5329","mile",3
"5330","mindful",3
"5331","miranda",3
"5332","mjfam",3
"5333","mn",3
"5334","mneveragain",3
"5335","mnleg",3
"5336","mobilize",3
"5337","mod",3
"5338","modesto",3
"5339","momsdemand",3
"5340","mon",3
"5341","montana",3
"5342","moon",3
"5343","morning’s",3
"5344","motl30",3
"5345","movem",3
"5346","moves",3
"5347","murderous",3
"5348","murphy",3
"5349","muskegon",3
"5350","na",3
"5351","nationalschoolwalkoutthis",3
"5352","nations",3
"5353","native",3
"5354","negativity",3
"5355","neighbors",3
"5356","neo",3
"5357","netflix",3
"5358","networks",3
"5359","neveraaron",3
"5360","neveragainaz",3
"5361","neveragainimprovements",3
"5362","neveragainsantorum",3
"5363","neveragainthank",3
"5364","neveralaina",3
"5365","neveralyssa",3
"5366","nevercara",3
"5367","nevergina",3
"5368","nevertrumper",3
"5369","newseum",3
"5370","nhpolitics",3
"5371","nigh",3
"5372","nohate",3
"5373","nomarcono",3
"5374","nope",3
"5375","nora",3
"5376","norm",3
"5377","normalized",3
"5378","noted",3
"5379","nothings",3
"5380","notjustahashtag",3
"5381","notonem",3
"5382","notonemo",3
"5383","notre",3
"5384","nowadays",3
"5385","nowit",3
"5386","nrabloodmon",3
"5387","nuclear",3
"5388","numbing",3
"5389","nunes",3
"5390","oaks",3
"5391","obi",3
"5392","ofholes",3
"5393","oklahomacityok",3
"5394","oligarchy",3
"5395","onwardtogether",3
"5396","operationwalkout",3
"5397","opponents",3
"5398","opposed",3
"5399","optimism",3
"5400","organiz",3
"5401","orleans",3
"5402","ouch",3
"5403","ourlives",3
"5404","outvote",3
"5405","overhead",3
"5406","overwhelmed",3
"5407","p.m",3
"5408","pabalan",3
"5409","palmbeach",3
"5410","paperballotsnow",3
"5411","parade",3
"5412","paramedics",3
"5413","paranoid",3
"5414","paris",3
"5415","parkl",3
"5416","parklanderi",3
"5417","parklandremember",3
"5418","partners",3
"5419","partnerships",3
"5420","past:our",3
"5421","patel",3
"5422","patriotism",3
"5423","paulsen.we",3
"5424","payment",3
"5425","pays",3
"5426","pediatricianas",3
"5427","peing",3
"5428","pentagon",3
"5429","performers",3
"5430","permission",3
"5431","persistence",3
"5432","persistent",3
"5433","petersburg",3
"5434","peti",3
"5435","petulant",3
"5436","phenomenalboth",3
"5437","physical",3
"5438","picked",3
"5439","picking",3
"5440","pink",3
"5441","placard",3
"5442","platt",3
"5443","playlist",3
"5444","playmate",3
"5445","plays",3
"5446","plaza",3
"5447","poisons",3
"5448","policies",3
"5449","polite",3
"5450","politic",3
"5451","pols",3
"5452","pow",3
"5453","powerful.the",3
"5454","powerfuluntil",3
"5455","preferable",3
"5456","prep",3
"5457","pretend",3
"5458","pretending",3
"5459","priceless",3
"5460","priority",3
"5461","process",3
"5462","prominent",3
"5463","promises",3
"5464","promote",3
"5465","prose",3
"5466","protectmuellernow",3
"5467","protectourvotes",3
"5468","provocative.it’s",3
